business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
ohxd8La86GdC_3vgwBWLHA,2011-01-05,Jf3NgqescF1ZtQpH4vR-Nw,4,"Thank you Yelp for my first opportunity to enjoy Gammage.

Impressive architecture and design (it is also mostly functional)!  
The seats are roomier than expected and the rows have just enough room between them to allow people to pass relatively easily in front of you without having to stand up to let them through.[Relative to US Airways Center seats which outside of Lexus Club and courtside seats are several inches narrower than the ones at Gammage and you have to stand up every time someone needs to pass.]
Having the room to pass easily is nice, especially if you are seated in the middle of the auditorium, since you have to pass in front of at least 30 people just to get to your seat if your, say, running late or need to escape to the restroom.  
This is also a negative especially if you are the crowd-fearing  or clostrophobic type, there are not good ""outs"" from the center.  

I think it is wonderful to have a location that hosts wonderful Broadway performances and a variety of other artistic entertainment/performances.",review,usQTOj7LQ9v0Fl98gRa3Iw,3,5,2
3n9mSKySEv3G03YjcU-YOQ,2011-04-05,dMVOvh4ipz3VV_jRf-qZ9w,5,"I honestly have only positive things to say about Postino's since every one of my visits here has been very pleasant. From the valet who is running his ass off to the food and everything in between, this place does it all right! If you go here hungry, you should know that your options are basically a panini, a salad or some bruschetta. I've had a little bit of everything and for the value and quality you can't go wrong the the bruschetta. I recently determined my favorite to be the ricotta, dates and pistachio but a close second is the salami and pesto.

Wine by the glass can be a bit steep so if you're planning to stay for a bit and can agree on a style with your company, you might be better off getting a bottle. A bottle is pretty much 3x the price of a glass so you end up getting 1 1/2 glasses extra. Bonus!

Someday, I'll actually take advantage of their $20 deal for wine and bruschetta!",review,upssaszVG_egJVRKBU5Dzg,0,1,0
ntN85eu27C04nwyPa8IHtw,2011-01-01,s2NkuLh0UBmCvHvLwJFBPQ,4,"I'm  going to stop being such a taker, and give for once! I use Yelp along with other reputable websites to help make my dining, travel and shopping decisions and I never take the time to give back!! I know, I know....awful. I'm turning over a new leaf! Here is my first Yelp. Please don't judge. It's my first time.... Okay, here goes. So, I went to Matt's for the first time a few days ago....

Food- Amazing.  Best pancakes ever! I'm not sure what the secret ingredient is but they are beyond good! Fluffy little cakes of love. I also tasted the butter burger. Very, very, yummy. If you decide to dine here make sure you try the bacon. I don't think I've ever tasted anything like it. Sweet, savory and cooked just right.

The building is very small, the wait is extra long and make sure you don't overindulge on the free refills of ice tea because there is NO BATHROOM!! The seating is cramped and the service is rushed, but the food is worth dealing with Matt's shortcomings.",review,wdtoa9VgowEdiYudN8T1YQ,2,1,0
m7uxAxL9L3kuB8XWkoveHQ,2010-04-05,LYc0qoZTS8L0U_NvIaYwYA,4,"over 20 visits - and no rvw?  wow - i must be loosing it.

When I walk through the beautiful shoping district of Kierland, it is always fun to window shop - ok gotta go in! - and touch, feel, ooo, ya - and dream about having my home decorated with all thier furnishings... as soon as i win the lottery.. or something... almost there.  (maybe i should stop travelling......... nah...)

anyWHO - you CAN find some GR8 little snags: from candles, to books, vases, martini glasses (always a must, since somehow - not sure why, mine keep getting smashed - maybe goes hand-in-hand with vodka + consumption + beautiful galsses = tipsy, topsy, turvy - crash)

I always enjoy looking, (and usually grabbing something i ""need"" ya, right) and thinking about where or what I might get for a gift - naaaaaaah - for me!  next...",review,h7v_M_0-YVpSVZ2WD7FpAA,0,0,0
glpdHF7XlpUQUs1Jpxv4SQ,2010-03-15,bFC3YitoCJgUuXAVVDMkXQ,5,"we went back here again this past weekend...actually we went there 3 more times this past weekend alone!  we couldn't resist the awesome service and great prices...and great live music.  this is definately going to be one of our ""regular joints.""  if you like the country...country girls....and good old rowdy shit..then stop by and check it out for yourself.  i bet you will like this place.  
there is a large dance floor for some shit kickin' ...about 3 pool tables..big buck hunter and an outdoor area for smokin and boozin and dart throwin'.  i love this place.  this is what toby keith should have been singing about...seriously!",review,scxmg3Pu_jjpXSyFWH8-Cg,0,0,0
Lnohr9bpCbHNsomazXDg-w,2008-07-16,IhVNA9hUjtdk1zufzziNug,1,"How does this restaurant generate so many 4 and 5 star ratings? 

I know it was on the food channel, but honestly the food was sub-par. Maybe it was just an off day, but I have a feeling it wasn't. The prices were not outrageous, but it wasn't cheap either. The atmosphere was nice, if very cafeteria like.

But the food was way way too ""greasy."" And bland. And my stomach now aches after eating there....",review,UE1UIi95jSk5tAzOdtnjIA,0,3,0
r_0k2yqAo1Z4tg_IgXr7Jg,2007-08-28,X_nBRl_nxue-SCfo5c9exg,4,"If you're the type that are into choices, then Gelato 64 has got your number.  Their number stands for the 64 flavors of gelato that you can choose from.  When I was there they seem to be a couple of flavor short since several of the slot in the gelato case was empty...but anything approaching 60 is already a ridiculously wide range of selection.

The gelato was well flavored and had a nice smooth texture.  Extra star for range of flavor.",review,8WQubmP7G0NM3IyzyMnCEA,0,1,0
2FqG3fBB2XffmRTnc6YI_w,2008-10-11,ujwc8ggO33vvhMJwAE0bHw,3,"My boyfriend and I were in Arizona on vacation for a wedding. The food was better than the average deli and they give you a free cookie with your order too. It is a shame they don't have these in malls near me. Although I read on their website that they have one at the Galleria which would have been nice when I lived in Davis, CA for college. 

Shopping really works up an appetite and this satisfied it well. and light enough not to ruin a dinner as we had a wedding to attend later that evening.",review,d0nD0TzD_NvzQLHE6zL-1g,1,1,0
WYj43z0qmlKklhcvV75mwQ,2011-04-29,-qeKy3NyksHZlmIxmaBI1A,4,"I stopped in one afternoon and ordered some baba and a chicken salad. The baba was good, and served with a ton of pita quarters. The salad was good too, except that most of the chicken was burnt. 
The cashier was pleasant and must be related to the guys doing the cooking. They were giving her a hard time about a male customer who I guessed must come in a lot and she was giving it right back to them! Kinda funny. I will definitely be back for takeout and lunch again while shopping. I will go for the gyro salad next time though.",review,wC1CPV5bf--bDLtlhNSPLg,0,0,1
Hdi7jkB7pHiM1nyPHcqSdw,2011-05-26,0Bhq-3T6e0L7WqfdE1X2wA,4,"This is the best mall in Arizona.  Lots of high end shops and nice restaurants.  Except during the holidays, plenty of covered parking.",review,Kqvfep2mxS10S50FbVDi4Q,0,0,0
B8ujMtvvpHyEQ2r_QlAT2w,2009-02-04,lkXM8gxdU1qQVCHggDfsyQ,4,"I didn't pay much attention to this place for several years.  Passed it many times, just didn't catch my eye enough for me to remember it on those nights when I desperately try to think of some new place to try.

I've since been here twice (over about a 3 month time span), and I really love it.  First time, had great food (all server recommendations - although he disappeared prior to arrival of meal, seemed to be doing side work so he could bolt out).  Great although somewhat minimal service for the second half of our dinner, former waiter did not say he was leaving, we sat for a little while before someone new arrived.  Ambiance and company made it barely noticeable.   Personally, I don't care as long as I get good service.  We're not family, I don't need an apology or heartfelt goodbye.  The garlic app - what it is called? - your server will know, it's probably their most popular dish, it is AMAZING.  Order this unless you hate garlic or are on a diet.  I consider myself a good cook, but I would leave this up to Richardsons.  As I write this I realize the whole reason for my review is that dish, because I don't remember anything else I had.  Stopped by for drinks the second time, ended up ordering a pizza, expected little since it didn't mesh with the menu, it was really quite good.  Bartender was great (I think he was actually the take-over waiter from my previous visit).  Very cozy place, if you come later or are are willing to wait, you can get a private table in a cave like nook.  The place is not cheap, comparative to other finer dining establishments.  Overall, a lively but romantic place with character, good food, and decent service.",review,zsBmBMbZhPuWKueEyKoI1Q,0,0,0
7U8TYNW4Mvx6m3zexsO0sg,2010-12-28,SWHnJvsZVqBJzDSGS0YwLw,4,"Yum!
Steaks were great! Corn bread

large portions
definitely worth the price!",review,6XDBxbqC3kD5xvQMCkwhNQ,0,0,0
aHGcI-KGitnGRco_D_I9Ag,2012-06-23,zTr5W2aHhGuY7FC4bFflbQ,3,I much prefer drinking here to eating here.  Sometimes it is the only place close and I decide to order food and I always regret it.  I'm a vegetarian so maybe I'm too limited and the burgers are awesome   So stick to traditional fare.  The salads my daughter and I had yesterday were pathetic,review,44FZYP4fQbeAimA818oHtw,0,1,0
kfscAJnLVf6J2uEte7g-5A,2011-11-13,oEz2MUkfQtaD1KvYuyWV3Q,5,"I found this little hot spot on Yelp and used my phone to navigate me there; I wouldn't have found it otherwise.  This small establishment is hidden in a neighborhood right off of Historic Downtown Chandler.  It's a quaint little diner with modest décor.  I felt very comfortable there and the service was fast and friendly.  As I looked over the menu the first thing I saw was the Morning Monte and havarti cheese as one of the ingredients.  Cheddar isn't better; it's all about havarti folks!  I needn't look further; I knew that's what I was having.  Hawaiian bread French toast, bacon, turkey, egg and the havarti - absolutely delicious!  Can't wait to come back and bring everyone I know.",review,wFweIWhv2fREZV_dYkz_1g,4,5,4
GVg4GHHRblwY1MFlV1ubAw,2011-06-24,gQoXRk2oRLxQWDf1i7rnOQ,2,It seems like there is not as much value for your dollar at Gold Medal.  We had been there since the new school opened but decided to move on.  We got a 'can't we get you to stay' call which felt like desperation on their part.  My daughter enjoyed her lessons but her favorite teacher left (as most do) and the cost was not worth it anymore.  I would not recommend them to my friends.,review,RIAkOx7jS_IYdF0ZO0Hc_Q,0,3,1
u9MKnG0PqI8N7ixSfrrTiw,2012-03-01,b7KiP9ZNOyfaLgS24dAcdQ,3,"If I could give this 2.5 stars, I would.  But that's because I've been to Joe's Real BBQ, and so I know how good BBQ can be.

Famous Dave's is fine.  There are two of them I know of, and I've been to both.  They're both fine.

We visited this one, near Chandler mall, for lunch.  We ordered off the lunch menu.  My wife and I both had the brisket sandwich.  I had the Wilbur beans, she had fries.  It was fine.  Not great, but OK.

The brisket meat itself did not seem to be smoked.  At all.  Meat has a certain look and taste when it has been smoked, and this just didn't have it.  Frankly, the meat seemed sorta pale...as if it had been boiled instead of grilled or smoked.  And either the meat or the sauce was excessively salty.  It wasn't severe (or I would have returned it), but it was noticeable.  Salt should enhance flavor, not stand out as a major flavor.

And a note about the sauce.  I examined one of their 'for sale' bottles (you can buy their sauce to take home).  Did they use molasses or brown sugar, as most self-respecting BBQ chefs would?  No.  High fructose corn syrup.  Yuck.  Besides that stuff being poison to your pancreas, it's just ""not right"".  That's not how BBQ is done.

Anyway, Famous Dave's is really nothing special.  The BBQ is ""OK"", but not very authentic.  Given the choice I would take Joe's, hands-down.  But if you want some BBQ, and are nowhere near Joe's, this will do.  Beats the heck out of Tom's BBQ, that's for sure (see my review of Tom's...truly awful).  And the beans and fries are pretty good.",review,Mb0psF4WQF7gZSuZafVr-g,1,1,0
